date,open,high,low,close,volume,amount
2021-01-12,1894.614,1912.955,1891.315,1907.536,644482150,15574636000.0
2021-01-13,1909.477,1909.864,1862.35,1870.394,807381540,17961479000.0
2021-01-14,1870.087,1901.503,1859.56,1889.513,768452900,17526880000.0
2021-01-15,1888.737,1909.448,1883.061,1898.593,704044530,14792312000.0
2021-01-18,1898.909,1922.496,1897.249,1919.876,659521450,13562317000.0
2021-01-19,1918.051,1936.026,1915.941,1922.283,630559500,13816159000.0
2021-01-20,1928.803,1940.262,1919.818,1939.319,637698310,12883687300.0
2021-01-21,1982.12,2007.129,1978.398,1999.792,1004287620,22651520000.0
2021-01-22,1996.731,2080.524,1996.731,2080.524,1056637070,29378226000.0
2021-01-25,2093.318,2094.893,2046.632,2046.683,1174443460,29811014000.0
2021-01-26,2024.883,2024.883,1972.18,1974.529,852431460,22070148000.0
2021-01-27,1968.761,1983.215,1955.544,1958.842,658606170,15798266000.0
2021-01-28,1927.703,1950.82,1904.118,1907.166,672470160,18185831000.0
2021-01-29,1915.275,1920.951,1842.872,1861.894,686320000,16510349000.0
2021-02-01,1857.123,1877.716,1852.902,1862.49,698473880,14906865000.0
2021-02-02,1870.073,1895.342,1854.045,1888.652,555239440,13578203000.0
2021-02-03,1891.365,1892.195,1862.87,1867.766,647000150,15463979000.0
2021-02-04,1865.536,1875.22,1819.056,1838.01,639555390,14811971000.0
2021-02-05,1846.951,1866.194,1826.652,1830.03,548904580,13284185100.0
2021-02-08,1834.93,1840.092,1816.998,1835.085,578130000,12426151800.0
2021-02-09,1833.808,1882.586,1830.991,1876.382,709027730,14212082000.0
2021-02-10,1878.202,1915.929,1870.805,1912.319,695273860,15414506000.0
2021-02-18,1932.225,1942.645,1907.193,1913.195,728091500,19698838000.0
2021-02-19,1910.663,1956.616,1904.558,1955.625,672044680,15842825000.0
2021-02-22,1955.859,1976.279,1940.648,1940.648,858869440,20044747000.0
2021-02-23,1933.675,1952.605,1921.227,1934.114,667238350,14415593000.0
2021-02-24,1934.148,1942.905,1900.682,1919.768,654623470,15352644000.0
2021-02-25,1926.531,1929.577,1892.39,1896.188,531569690,11204559200.0
2021-02-26,1871.89,1897.684,1868.188,1882.201,536496360,12840107500.0
2021-03-01,1896.287,1922.734,1895.871,1922.599,490768770,11797456700.0
2021-03-02,1924.956,1927.011,1889.503,1900.457,566256500,12249381400.0
2021-03-03,1898.239,1929.736,1893.644,1929.017,508576980,10353445400.0
2021-03-04,1920.297,1922.915,1896.041,1903.033,548445690,12537081900.0
2021-03-05,1890.313,1931.507,1887.265,1925.845,498748320,11816395500.0
2021-03-08,1937.506,1948.785,1891.806,1892.337,644612160,15631461000.0
2021-03-09,1886.188,1888.545,1812.609,1835.561,664106930,15370280000.0
2021-03-10,1859.393,1866.489,1833.495,1835.287,602949250,12239468400.0
2021-03-11,1840.176,1869.807,1835.656,1869.807,627286270,13080360000.0
2021-03-12,1868.017,1870.282,1846.455,1870.052,549263780,11031321800.0
2021-03-15,1862.535,1874.593,1837.786,1852.684,489559590,12127463600.0
2021-03-16,1853.821,1872.658,1847.865,1872.232,445446020,9312999200.0
2021-03-17,1871.235,1884.798,1860.198,1883.002,416391240,8838604600.0
2021-03-18,1883.64,1908.846,1881.185,1902.994,500103160,9470598200.0
2021-03-19,1882.688,1920.613,1878.385,1907.441,580981680,11319918300.0
2021-03-22,1906.351,1941.268,1903.668,1941.155,577605320,11313172900.0
2021-03-23,1943.242,1953.429,1918.862,1928.255,570965050,9276804300.0
2021-03-24,1922.333,1940.437,1920.933,1926.54,599670380,11095243500.0
2021-03-25,1917.671,1936.993,1904.51,1920.9,583650360,11544607700.0
2021-03-26,1923.729,1955.955,1921.177,1953.098,695767850,14472005000.0
2021-03-29,1954.251,1968.54,1944.596,1961.73,666753730,12382532800.0
2021-03-30,1954.854,1969.462,1945.713,1961.958,689644870,12595942700.0
2021-03-31,1961.379,1966.46,1947.908,1959.811,553201060,11396298300.0
2021-04-01,1958.674,1985.97,1953.105,1982.594,607487550,10747994000.0
2021-04-02,1991.457,1997.484,1977.303,1984.942,689001170,12201187200.0
2021-04-06,1988.82,1997.234,1980.246,1996.684,659543580,12135512400.0
2021-04-07,1993.606,2000.083,1984.053,1999.748,604692690,10463235300.0
2021-04-08,1997.313,2010.253,1990.003,2005.106,838379940,13503594000.0
2021-04-09,2004.742,2015.321,1998.522,2012.799,752095480,13064145500.0
2021-04-12,2006.579,2012.472,1963.098,1968.588,735454010,13383487900.0
2021-04-13,1964.814,2000.181,1964.814,1984.038,662259270,11384923500.0
2021-04-14,1984.757,2011.942,1976.979,2009.434,688301620,11352829900.0
2021-04-15,2008.109,2026.616,1990.641,2018.177,830846830,11759145300.0
2021-04-16,2016.468,2040.621,2010.257,2035.673,796125080,11558158100.0
2021-04-19,2025.625,2046.873,2020.014,2045.379,752116260,13001305100.0
2021-04-20,2041.09,2069.599,2038.072,2054.334,773793570,14693395000.0
2021-04-21,2044.527,2095.654,2042.554,2087.39,902746210,15002346000.0
2021-04-22,2090.133,2098.777,2082.822,2091.411,732241760,13042242900.0
2021-04-23,2088.176,2093.058,2073.323,2082.518,692948370,14303254000.0
2021-04-26,2092.28,2139.068,2092.28,2097.36,826306950,18151525000.0
2021-04-27,2092.272,2132.657,2076.507,2130.316,964321250,16484409000.0
2021-04-28,2129.853,2181.069,2124.511,2180.622,1023520680,18605015000.0
2021-04-29,2173.729,2197.55,2159.188,2160.246,1135159920,18791088000.0
2021-04-30,2148.049,2201.005,2148.049,2199.603,1149515050,19333358000.0
2021-05-06,2196.598,2196.598,2146.111,2163.765,1144299530,21153741000.0
2021-05-07,2166.096,2170.664,2101.221,2101.778,816717900,15617384000.0
2021-05-10,2107.662,2141.099,2107.662,2132.273,847298430,14823752000.0
2021-05-11,2126.906,2165.295,2101.421,2158.847,1164844910,17344833000.0
2021-05-12,2150.295,2211.314,2144.131,2207.017,1191176600,17978074000.0
2021-05-13,2188.655,2253.844,2186.889,2226.322,1307588230,19917434000.0
2021-05-14,2230.529,2258.308,2214.253,2246.048,1094069770,19690176000.0
2021-05-17,2243.212,2258.027,2231.981,2235.039,991141650,20171019000.0
2021-05-18,2225.577,2239.837,2205.089,2239.111,841899890,14462451000.0
2021-05-19,2229.865,2242.375,2220.675,2229.18,868174190,13412707000.0
2021-05-20,2217.935,2246.079,2216.043,2230.424,873603080,14995794000.0
2021-05-21,2237.016,2237.15,2210.481,2214.648,864425800,16709996000.0
2021-05-24,2214.89,2231.415,2197.426,2231.415,890177110,17300951000.0
2021-05-25,2234.34,2260.234,2234.03,2257.118,908332390,18826320000.0
2021-05-26,2255.336,2269.047,2238.13,2261.404,862164370,15596485000.0
2021-05-27,2260.846,2281.105,2247.923,2278.961,923434690,16853078000.0
2021-05-28,2279.518,2284.196,2245.13,2254.669,875766480,17215536000.0
2021-05-31,2262.239,2312.011,2262.239,2311.622,944919260,18660575000.0
2021-06-01,2335.808,2345.522,2313.509,2332.517,1066412480,20291347000.0
2021-06-02,2323.33,2325.962,2277.169,2284.914,1025020800,18300594000.0
2021-06-03,2279.746,2284.359,2258.202,2261.471,785140600,14353296000.0
2021-06-04,2257.842,2276.643,2254.512,2260.053,670632460,13633995000.0
2021-06-07,2263.686,2279.836,2256.004,2279.278,663895480,14160069000.0
2021-06-08,2288.225,2294.777,2248.03,2258.225,797632190,16354353000.0
2021-06-09,2257.254,2261.674,2240.495,2245.901,642887740,12758584500.0
2021-06-10,2252.195,2252.373,2232.835,2241.367,682159700,13374808900.0
2021-06-11,2246.595,2246.595,2218.519,2219.72,1321217290,15966965000.0
2021-06-15,2214.173,2214.773,2184.206,2187.599,1061423840,14928425000.0
2021-06-16,2186.0,2186.199,2141.435,2146.165,848593680,13235877600.0
2021-06-17,2147.302,2171.548,2147.302,2163.348,1028393340,11630446400.0
2021-06-18,2163.842,2190.934,2151.21,2190.934,944965460,13017900700.0
2021-06-21,2192.216,2241.389,2189.252,2238.505,1402855700,15916790000.0
2021-06-22,2241.087,2259.212,2225.309,2256.547,1230041690,16022751000.0
2021-06-23,2254.768,2260.394,2247.148,2252.829,1338725240,16333959000.0
2021-06-24,2247.791,2247.791,2217.909,2221.163,1066191300,14169785000.0
2021-06-25,2219.028,2238.025,2210.87,2235.659,907785380,13216148700.0
2021-06-28,2239.522,2271.14,2233.906,2269.858,908343040,13755955000.0
2021-06-29,2275.735,2275.735,2239.865,2250.953,986956790,14682062000.0
