date,open,high,low,close,volume
2009-12-14,13882.179,13971.23,13544.503,13940.44,6154099712
2009-12-15,13865.115,13972.649,13782.899,13825.839,6078689280
2009-12-16,13760.759,13883.309,13644.69,13664.971,5180540416
2009-12-17,13694.684,13752.919,13368.625,13391.724,5534442496
2009-12-18,13263.301,13263.301,12900.036,12914.968,5514332672
2009-12-21,12911.795,13011.15,12815.336,13011.15,3921648128
2009-12-22,13042.915,13060.492,12642.121,12647.509,4550192128
2009-12-23,12635.677,12859.92,12635.677,12813.293,4059769600
2009-12-24,12867.364,13341.635,12839.46,13305.307,5518983168
2009-12-25,13298.858,13364.292,13223.992,13289.938,4926910464
2009-12-28,13311.018,13502.359,13311.018,13463.983,5198322688
2009-12-29,13484.492,13503.986,13308.801,13503.986,5564257280
2009-12-30,13504.154,13645.165,13459.591,13644.466,6184243712
2009-12-31,13636.302,13699.97,13509.012,13699.97,5390406144
2010-01-04,13766.096,13782.805,13533.537,13533.537,5748769280
2010-01-05,13539.825,13597.357,13324.555,13517.375,7158611968
2010-01-06,13509.39,13677.403,13456.29,13505.184,7014119157
2010-01-07,13514.636,13571.349,13148.253,13235.48,7285898240
2010-01-08,13180.895,13270.625,13040.343,13267.436,5836455424
2010-01-11,13559.279,13606.227,13089.876,13161.09,7008639488
2010-01-12,13187.393,13381.25,12993.228,13381.25,7726240342
2010-01-13,13031.554,13227.964,12936.324,13016.557,8426158592
2010-01-14,13037.804,13222.221,12965.786,13204.189,8214562304
2010-01-15,13247.654,13320.395,13118.246,13264.372,7366466048
2010-01-18,13234.109,13373.107,13175.933,13361.518,7522992640
2010-01-19,13389.592,13433.057,13318.351,13350.671,7515453952
2010-01-20,13375.529,13389.934,12871.581,12916.154,9048611840
2010-01-21,12928.517,12982.883,12732.961,12917.154,5985298944
2010-01-22,12756.921,12756.921,12394.068,12595.935,6862093312
2010-01-25,12506.141,12640.732,12458.56,12470.188,4500421120
2010-01-26,12496.107,12536.474,12091.086,12162.556,5220548096
2010-01-27,12157.136,12233.115,11946.485,12046.779,4255304960
2010-01-28,12008.962,12166.466,11903.993,12120.476,4192967680
2010-01-29,12058.699,12339.063,11998.657,12137.204,5023228928
2010-02-01,12125.509,12126.263,11841.96,11989.107,5288151552
2010-02-02,12035.931,12173.913,11912.927,11912.927,4636432896
2010-02-03,11961.115,12262.567,11714.159,12262.567,6044169216
2010-02-04,12177.147,12283.517,12112.934,12169.479,6355852288
2010-02-05,11892.313,12018.387,11823.069,11917.136,6517355520
2010-02-08,11900.1,11997.663,11847.02,11947.336,4149096704
2010-02-09,11935.801,12037.315,11900.283,11970.438,3713580032
2010-02-10,12082.997,12185.378,12051.164,12185.378,3382370048
2010-02-11,12178.951,12297.408,12152.354,12224.6,3294139392
2010-02-12,12259.472,12327.926,12241.61,12304.784,3157746944
2010-02-22,12299.112,12337.768,12213.544,12213.544,3752205056
2010-02-23,12185.935,12185.935,11922.728,12069.209,4564469760
2010-02-24,11994.949,12282.093,11936.952,12282.093,5953856512
2010-02-25,12324.943,12495.986,12324.943,12494.269,7127320576
2010-02-26,12472.995,12527.016,12417.242,12436.655,6440050176
2010-03-01,12480.811,12599.274,12454.032,12588.26,6895343616
2010-03-02,12595.321,12690.483,12517.275,12548.91,7140120576
2010-03-03,12544.024,12612.693,12444.197,12612.693,7463677952
2010-03-04,12647.988,12720.357,12292.278,12312.889,8362134528
2010-03-05,12312.74,12433.567,12268.555,12341.739,5487022080
2010-03-08,12376.327,12470.869,12327.717,12437.567,4970962432
2010-03-09,12440.212,12569.56,12289.964,12507.657,5722181632
2010-03-10,12496.775,12553.966,12363.412,12391.645,5197923840
2010-03-11,12399.766,12468.935,12277.192,12367.687,4697601024
2010-03-12,12364.569,12376.592,12167.34,12169.11,4562935296
2010-03-15,12154.531,12158.868,11866.993,11903.333,3804298752
2010-03-16,11931.321,11985.028,11835.619,11948.76,3540232448
2010-03-17,12007.795,12233.774,11975.577,12233.774,5243024384
2010-03-18,12257.846,12354.931,12198.08,12236.725,5572111360
2010-03-19,12265.297,12361.212,12185.447,12352.919,5610560512
2010-03-22,12358.032,12411.216,12304.497,12352.446,5750021632
2010-03-23,12362.386,12400.253,12280.022,12304.981,5599827456
2010-03-24,12315.614,12359.22,12260.482,12290.043,5892813312
2010-03-25,12266.588,12266.588,12078.256,12086.899,6062326272
2010-03-26,12081.113,12282.265,12030.432,12240.356,5057183232
2010-03-29,12301.603,12574.878,12301.603,12552.449,6093338624
2010-03-30,12574.805,12617.673,12527.579,12593.035,5629913600
2010-03-31,12603.745,12611.435,12469.449,12494.35,5899148800
2010-04-01,12512.405,12689.072,12512.405,12686.063,7698404864
2010-04-02,12717.979,12793.71,12707.041,12767.856,7531246080
2010-04-06,12824.148,12849.706,12651.11,12702.835,7176274944
2010-04-07,12696.334,12696.334,12561.407,12631.971,6471057408
2010-04-08,12603.246,12603.246,12381.381,12427.002,7142186496
2010-04-09,12452.345,12555.123,12393.518,12555.123,6839551488
2010-04-12,12605.945,12625.766,12338.857,12399.2,8735007744
2010-04-13,12387.394,12550.348,12261.271,12511.891,9376106496
2010-04-14,12514.807,12557.695,12447.905,12557.695,7165964288
2010-04-15,12561.534,12584.112,12422.315,12513.291,7341672448
2010-04-16,12503.465,12508.522,12363.785,12416.86,5611875328
2010-04-19,12248.022,12248.022,11641.597,11644.577,8066182144
2010-04-20,11627.407,11713.905,11395.742,11538.976,7053581312
2010-04-21,11557.604,11779.127,11501.956,11766.815,8006214144
2010-04-22,11745.239,11822.805,11573.615,11703.962,8118312448
2010-04-23,11681.965,11808.054,11638.025,11702.87,7420457984
2010-04-26,11701.425,11767.664,11594.236,11602.634,6254026752
2010-04-27,11565.993,11565.993,11179.502,11355.367,6843291648
2010-04-28,11250.527,11444.582,11174.172,11333.847,5306409984
2010-04-29,11402.998,11452.405,11195.219,11196.349,5779763712
2010-04-30,11135.842,11192.377,10974.149,11162.537,5608709632
2010-05-04,10959.163,11139.156,10911.859,10960.771,4103847168
2010-05-05,10853.13,11006.581,10671.893,11003.731,5358149632
2010-05-06,10936.96,10936.96,10421.714,10422.564,5691965952
2010-05-07,10184.793,10346.204,10091.321,10146.425,5311730688
2010-05-10,10156.901,10314.023,10042.125,10264.045,5025913856
2010-05-11,10486.272,10511.148,10083.795,10091.204,5141518336
2010-05-12,10006.942,10202.563,9905.48,10146.632,4629044224
2010-05-13,10161.181,10417.805,10114.684,10417.805,4730277888
2010-05-14,10354.776,10400.279,10257.749,10330.141,4346198016
2010-05-17,10168.15,10177.82,9728.671,9731.718,4568931840
2010-05-18,9719.072,10056.218,9627.424,10003.807,5025193984
2010-05-19,9904.752,10138.179,9818.896,9991.401,4469449216
2010-05-20,9917.534,10214.326,9903.108,9945.551,4228956160
2010-05-21,9698.074,10209.243,9666.472,10209.069,5185688576
2010-05-24,10296.192,10710.115,10296.192,10620.125,7036900352
2010-05-25,10539.411,10545.538,10304.84,10365.225,5787135488
2010-05-26,10353.401,10465.324,10286.379,10361.697,4455757312
2010-05-27,10342.185,10575.736,10199.11,10543.333,5584126976
2010-05-28,10636.862,10670.293,10447.155,10495.652,5878467584
2010-05-31,10455.34,10553.242,10204.174,10204.174,5339155968
2010-06-01,10123.669,10246.026,9970.048,10098.454,5057736704
2010-06-02,10062.749,10188.141,9950.534,10188.141,4151883520
2010-06-03,10249.275,10317.974,10118.039,10118.039,4965809152
2010-06-04,10086.051,10202.062,10055.32,10187.203,4216526592
2010-06-07,9977.227,10083.267,9922.775,9992.674,4736871936
2010-06-08,9981.744,10104.086,9944.47,10038.784,4720721920
2010-06-09,10086.766,10358.591,10039.757,10346.27,6379716096
2010-06-10,10271.297,10337.121,10217.299,10222.218,6464708096
2010-06-11,10286.047,10357.005,10222.691,10239.333,5369314304
2010-06-17,10300.497,10329.436,10162.365,10162.365,4269160192
2010-06-18,10156.955,10234.407,9934.822,9966.538,5054616064
2010-06-21,9957.373,10323.182,9874.431,10309.605,5114105856
2010-06-22,10268.728,10407.38,10242.136,10345.547,4808931840
2010-06-23,10282.461,10374.33,10157.664,10256.266,4582545920
2010-06-24,10244.013,10343.567,10173.385,10250.901,3706087680
2010-06-25,10195.896,10219.723,10037.939,10104.831,3962142976
2010-06-28,10101.267,10165.574,9980.67,10012.055,3239270144
2010-06-29,10022.8,10061.034,9508.587,9508.905,4902365696
2010-06-30,9428.164,9449.811,9335.565,9386.937,3788557312
2010-07-01,9376.078,9439.738,9203.909,9203.909,3560101888
2010-07-02,9192.103,9272.643,8945.204,9227.888,4499926016
2010-07-05,9122.433,9237.073,8982.802,9171.029,3405090304
2010-07-06,9128.182,9403.068,9122.018,9363.016,4259502336
2010-07-07,9392.994,9485.43,9359.352,9485.43,4208034048
2010-07-08,9528.264,9585.368,9436.399,9465.799,4109378560
2010-07-09,9480.287,9868.803,9399.508,9816.855,5827999232
2010-07-12,9829.578,9999.986,9795.467,9959.218,5866689024
2010-07-13,9850.347,9857.489,9733.698,9801.76,5083206656
2010-07-14,9813.314,9958.997,9759.332,9803.72,4898024448
2010-07-15,9793.974,9957.261,9709.044,9718.725,4517601792
2010-07-16,9677.78,9841.769,9599.972,9806.639,3848369664
2010-07-19,9727.013,10154.357,9700.555,10097.104,4915910144
2010-07-20,10095.204,10372.268,10095.204,10339.429,7279318528
2010-07-21,10345.975,10433.405,10294.508,10324.126,6993466368
2010-07-22,10302.345,10483.234,10284.505,10471.774,6197593088
2010-07-23,10510.675,10587.027,10429.103,10527.945,6291573248
2010-07-26,10555.689,10614.669,10449.516,10591.125,6141452800
2010-07-27,10574.173,10631.166,10510.445,10566.207,5737515008
2010-07-28,10567.151,10832.305,10526.951,10825.167,7858352640
2010-07-29,10847.511,10899.433,10751.034,10838.91,8381564928
2010-07-30,10801.256,10836.284,10693.135,10785.346,6727240704
2010-08-02,10789.066,11041.942,10786.562,11004.744,7497761792
2010-08-03,11039.368,11091.177,10830.699,10830.699,8188524544
2010-08-04,10781.447,10870.947,10625.885,10870.382,7300431360
2010-08-05,10862.046,10876.667,10701.676,10768.078,7319802368
2010-08-06,10762.604,10949.24,10627.577,10942.933,8099087360
2010-08-09,10923.887,11031.515,10906.878,11017.413,8037741056
2010-08-10,11028.148,11050.825,10715.394,10715.394,8222093824
2010-08-11,10658.909,10861.394,10654.489,10806.625,5886768128
2010-08-12,10683.997,10899.313,10645.212,10680.018,6636578816
2010-08-13,10684.187,10886.665,10613.278,10886.568,6005215232
2010-08-16,10870.743,11200.857,10827.601,11164.789,8069877760
2010-08-17,11180.751,11320.461,11171.318,11281.966,7911064064
2010-08-18,11304.118,11365.537,11218.91,11282.333,7867048960
2010-08-19,11283.357,11424.082,11218.629,11321.167,8191700992
2010-08-20,11280.494,11303.869,11060.057,11090.459,8165677568
2010-08-23,11098.273,11177.312,11049.49,11078.855,6507835904
2010-08-24,11067.212,11311.095,10986.067,11214.237,7238864384
2010-08-25,11143.295,11199.764,10953.471,10963.985,7206126080
2010-08-26,11001.382,11105.435,10958.62,11009.49,6270774784
2010-08-27,10992.761,11052.927,10926.165,11034.734,5318570496
2010-08-30,11114.715,11350.158,11098.737,11303.328,7587233280
2010-08-31,11273.862,11377.711,11237.104,11338.714,8503448064
2010-09-01,11369.391,11476.611,11169.899,11318.739,9361620992
2010-09-02,11482.349,11536.309,11392.898,11465.153,8802851840
2010-09-03,11497.478,11540.419,11360.339,11467.09,9141540864
2010-09-06,11550.126,11703.66,11550.126,11656.081,9324045312
2010-09-07,11674.249,11735.34,11591.916,11682.698,7622773248
2010-09-08,11631.578,11729.816,11579.627,11722.782,8002833408
2010-09-09,11750.892,11750.892,11445.084,11465.346,9528758272
2010-09-10,11465.915,11547.428,11302.726,11530.987,8179964416
2010-09-13,11541.916,11751.27,11492.715,11690.349,8090359808
2010-09-14,11719.834,11759.011,11630.901,11665.41,8351346688
2010-09-15,11653.409,11653.409,11377.446,11412.101,8092945920
2010-09-16,11391.229,11432.311,11060.661,11164.021,7764000768
2010-09-17,11180.322,11288.849,11113.222,11208.252,5872140800
2010-09-20,11221.941,11247.827,11072.53,11150.329,5523576832
2010-09-21,11189.584,11262.451,11152.96,11210.741,4248722688
2010-09-27,11262.867,11438.379,11232.508,11409.813,5022682624
2010-09-28,11380.851,11396.38,11255.899,11274.485,5793444864
2010-09-29,11264.666,11379.962,11192.221,11223.862,5431698944
2010-09-30,11154.836,11468.775,11125.494,11468.543,5125407744
2010-10-08,11594.916,11960.569,11578.116,11911.369,7621933056
2010-10-11,12037.994,12291.63,12037.994,12237.648,11118806016
2010-10-12,12221.534,12383.582,12168.471,12373.279,9853083648
2010-10-13,12376.589,12634.522,12348.728,12602.995,11684158464
2010-10-14,12690.569,12752.264,12474.016,12507.71,11251677184
2010-10-15,12421.275,12834.8,12392.938,12765.501,10994807808
2010-10-18,12803.473,12883.656,12532.11,12649.27,12476075008
2010-10-19,12643.297,12970.198,12567.126,12970.198,9304891392
2010-10-20,12616.445,13291.522,12602.74,13130.012,11397300224
2010-10-21,13175.523,13281.989,12998.294,13111.52,9770707968
2010-10-22,13089.346,13346.325,13036.136,13224.978,10334959616
2010-10-25,13292.528,13739.308,13288.167,13734.197,12014243840
2010-10-26,13779.779,13822.22,13592.305,13729.963,12160391168
2010-10-27,13681.871,13863.982,13449.356,13452.171,11424790528
2010-10-28,13394.77,13585.439,13344.356,13445.025,9055021056
2010-10-29,13433.319,13500.875,13261.045,13367.236,9360024576
2010-11-01,13385.25,13760.902,13385.25,13743.771,11669522432
2010-11-02,13762.057,13930.325,13646.453,13646.458,13714415616
2010-11-03,13649.747,13692.5,13388.367,13392.7,10156953600
2010-11-04,13402.813,13595.732,13364.404,13595.732,9722365952
2010-11-05,13821.926,13888.016,13656.405,13733.357,11093715968
2010-11-08,13785.786,13809.565,13630.515,13807.297,11911849984
2010-11-09,13783.674,13793.346,13622.792,13714.288,12263695360
2010-11-10,13657.433,13762.715,13542.517,13705.681,11499079680
2010-11-11,13670.851,13936.88,13636.797,13684.939,12699700224
2010-11-12,13594.884,13658.286,12702.948,12726.54,14127408128
2010-11-15,12772.852,12877.381,12558.211,12808.094,9219803136
2010-11-16,12822.506,12822.506,12146.657,12217.272,10239134720
2010-11-17,12040.659,12196.596,11849.895,11917.494,7504844800
2010-11-18,12056.836,12181.001,11926.146,12146.145,6133809152
2010-11-19,12240.582,12295.849,11868.697,12295.849,7890018304
2010-11-22,12190.345,12418.354,12141.64,12303.545,9108396032
2010-11-23,12255.177,12255.177,11864.359,12062.409,8134436352
2010-11-24,11999.783,12412.945,11999.783,12407.655,7918413312
2010-11-25,12512.334,12630.857,12416.151,12604.084,8924093440
2010-11-26,12574.645,12676.939,12442.573,12539.014,7026956288
2010-11-29,12527.534,12592.909,12363.222,12536.551,6860406272
2010-11-30,12515.093,12575.954,11979.302,12336.288,8900573184
2010-12-01,12301.242,12377.571,12211.646,12310.384,5548514304
2010-12-02,12543.268,12584.103,12409.019,12409.019,6530982912
2010-12-03,12457.995,12532.314,12347.563,12443.0,5483790336
2010-12-06,12486.317,12531.291,12365.587,12422.785,5187054592
2010-12-07,12387.781,12722.944,12250.389,12656.997,5355234304
2010-12-08,12671.809,12823.145,12586.449,12615.412,5320593408
2010-12-09,12563.549,12587.361,12353.016,12353.266,5463739392
2010-12-10,12274.566,12523.027,12241.76,12460.464,4742524416
2010-12-13,12546.048,12905.024,12545.567,12905.024,6999460864
2010-12-14,12953.993,12978.087,12860.863,12926.615,7368260096
2010-12-15,12934.72,12987.705,12813.058,12829.364,7071584768
2010-12-16,12837.173,12914.01,12776.946,12795.678,5745239040
2010-12-17,12794.008,12809.485,12717.321,12759.6,4703902208
2010-12-20,12815.051,12875.672,12330.993,12557.547,7062611968
2010-12-21,12586.144,12872.446,12524.779,12872.446,7120832512
2010-12-22,12898.693,12975.634,12712.058,12766.952,6451305472
2010-12-23,12760.759,12843.044,12628.715,12644.575,5612203008
2010-12-24,12592.15,12688.44,12471.731,12556.845,5113115136
2010-12-27,12575.427,12808.83,12272.242,12303.188,5737743872
2010-12-28,12235.684,12288.171,12017.563,12063.802,4774898688
2010-12-29,12080.088,12125.388,11963.72,12114.564,3843409152
2010-12-30,12111.884,12211.072,11971.748,12138.895,4129119488
2010-12-31,12171.493,12476.512,12159.135,12458.552,4763375616
2011-01-04,12578.447,12743.478,12536.662,12714.514,6216137216
2011-01-05,12634.713,12741.469,12567.051,12647.629,5648282112
2011-01-06,12683.749,12790.928,12567.666,12599.656,5051138048
2011-01-07,12587.49,12783.677,12502.167,12573.937,5586428928
2011-01-10,12577.093,12644.32,12292.114,12331.158,4845803008
2011-01-11,12275.895,12419.295,12212.604,12385.172,4250758400
2011-01-12,12435.719,12518.435,12251.409,12409.978,4047916288
2011-01-13,12457.767,12486.229,12358.447,12423.343,3624794112
2011-01-14,12390.659,12390.659,12212.498,12294.165,4081233664
2011-01-17,12159.954,12229.556,11712.684,11734.624,4604582400
2011-01-18,11699.508,11797.218,11624.339,11771.588,2957317376
2011-01-19,11785.496,12076.966,11730.736,12066.547,3755271168
2011-01-20,12034.615,12034.615,11566.07,11566.74,4251910144
2011-01-21,11534.203,11860.609,11491.935,11639.959,4266486784
2011-01-24,11661.759,11689.281,11419.362,11488.917,3828003072
2011-01-25,11465.526,11523.789,11377.336,11446.372,3201714688
2011-01-26,11459.016,11633.103,11459.016,11599.671,2878863104
2011-01-27,11481.777,11832.536,11392.941,11795.33,4330727936
2011-01-28,11789.642,11935.041,11768.814,11894.227,3912151552
2011-01-31,11884.342,12020.513,11820.199,11994.684,3993594368
2011-02-01,12044.407,12052.387,11928.007,11991.512,3370874880
2011-02-09,11903.646,12041.958,11774.295,11807.927,3883938304
2011-02-10,11775.103,12177.438,11764.226,12170.512,4893149696
2011-02-11,12162.324,12376.027,12127.741,12292.491,5789211648
2011-02-14,12318.306,12766.049,12318.306,12737.804,7456684544
2011-02-15,12767.79,12865.473,12707.208,12711.575,7336884736
2011-02-16,12675.871,12884.87,12617.101,12884.87,6807066112
2011-02-17,12907.69,12936.737,12664.854,12788.335,7396211712
2011-02-18,12750.265,12751.15,12586.385,12613.112,6381608960
2011-02-21,12526.253,12872.948,12518.608,12872.466,6905442304
2011-02-22,12917.363,12918.421,12465.416,12473.331,8372145152
2011-02-23,12436.626,12554.982,12396.054,12492.705,6003887104
2011-02-24,12476.04,12601.433,12387.757,12578.426,6277607424
2011-02-25,12585.823,12735.153,12464.398,12633.879,5792180736
2011-02-28,12658.192,12907.683,12562.949,12902.435,6818521600
2011-03-01,12911.067,13023.017,12866.823,12948.718,7639839744
2011-03-02,12878.429,12912.718,12683.984,12880.266,6802904576
2011-03-03,12889.231,12966.846,12698.16,12698.16,6931051008
2011-03-04,12714.238,12908.488,12669.52,12893.842,5853097984
2011-03-07,12961.424,13163.207,12961.424,13140.882,8432977408
2011-03-08,13146.679,13154.909,13041.21,13144.182,7314018816
2011-03-09,13171.051,13233.019,13102.189,13158.215,6986351616
2011-03-10,13115.168,13115.168,12994.263,13004.855,7082372608
2011-03-11,12928.253,13038.993,12821.072,12848.019,6908071936
2011-03-14,12814.101,12958.292,12776.909,12958.292,6776137728
2011-03-15,12905.986,12905.986,12447.705,12705.322,8341345280
2011-03-16,12699.396,12876.119,12668.244,12865.754,7477319168
2011-03-17,12741.813,12851.924,12612.773,12650.673,7392097792
2011-03-18,12796.405,12839.295,12675.494,12721.991,5764199936
2011-03-21,12745.376,12806.742,12594.125,12643.731,5675000320
2011-03-22,12679.812,12706.883,12471.39,12667.263,5161843712
2011-03-23,12670.264,12853.153,12648.73,12845.529,6097839616
2011-03-24,12878.07,12893.359,12768.941,12771.455,6400743424
2011-03-25,12797.969,12980.308,12780.533,12942.071,7725397504
2011-03-28,13020.214,13075.232,12858.449,12875.517,8941369344
2011-03-29,12848.744,12895.385,12670.688,12677.608,9047219200
2011-03-30,12677.986,12774.424,12565.143,12661.216,6941427712
2011-03-31,12665.858,12707.983,12501.243,12562.901,6004409856
2011-04-01,12559.775,12699.417,12498.834,12699.417,5170740224
2011-04-06,12648.913,12765.759,12568.844,12740.87,6551901184
2011-04-07,12749.527,12908.703,12715.785,12890.655,6504290304
2011-04-08,12881.254,13039.732,12839.705,13036.232,6419385344
2011-04-11,13075.688,13142.429,12918.929,12925.046,8174684672
2011-04-12,12906.611,13042.246,12839.529,12902.223,7797156864
2011-04-13,12848.156,13102.083,12772.315,13102.083,6926799360
2011-04-14,13119.479,13119.479,12964.283,12991.925,7164730880
2011-04-15,12948.819,13054.809,12825.462,12965.746,7200302080
2011-04-18,12912.978,13045.818,12881.589,13001.331,7999616512
2011-04-19,12876.198,12909.187,12727.308,12799.241,8921652224
2011-04-20,12779.02,12849.649,12720.518,12753.846,7115681792
2011-04-21,12795.794,12864.721,12760.738,12798.751,7495551488
2011-04-22,12796.331,12819.957,12687.623,12708.42,6840759296
2011-04-25,12664.446,12664.446,12487.526,12508.009,6979830784
2011-04-26,12486.817,12548.17,12361.857,12448.484,5641761280
2011-04-27,12502.957,12573.302,12280.08,12358.882,5675140096
2011-04-28,12398.685,12447.745,12148.173,12149.247,5631818240
2011-04-29,12148.933,12312.991,12138.851,12312.991,4244984064
2011-05-03,12314.695,12423.462,12199.575,12423.462,4471936512
2011-05-04,12365.236,12365.236,12014.421,12070.405,5035885056
2011-05-05,12017.284,12133.144,12005.44,12085.993,4147491584
2011-05-06,11958.037,12150.243,11896.979,12067.609,4876098048
2011-05-09,12074.141,12214.18,12074.141,12125.013,4421664768
2011-05-10,12146.326,12216.94,12102.792,12216.94,4425808896
2011-05-11,12229.306,12282.881,12117.673,12202.62,5169817600
2011-05-12,12114.454,12249.336,12072.208,12072.208,5561785856
2011-05-13,12092.164,12164.128,11958.582,12156.605,4981125632
2011-05-16,12110.971,12215.97,12046.541,12051.241,5300331520
2011-05-17,12031.835,12212.152,11983.884,12128.495,5992996352
2011-05-18,12100.887,12262.469,12091.579,12230.689,4776940032
2011-05-19,12270.246,12341.927,12153.411,12158.112,5084303872
2011-05-20,12167.8,12221.811,12130.153,12161.026,4303761408
2011-05-23,12148.591,12148.591,11742.186,11742.186,5764000256
2011-05-24,11703.641,11768.781,11640.221,11749.924,4882872832
2011-05-25,11716.147,11795.734,11600.211,11615.416,4659222528
2011-05-26,11695.492,11752.728,11530.7,11530.7,4619947520
2011-05-27,11537.035,11645.975,11483.556,11492.712,4725427712
2011-05-30,11456.306,11595.138,11405.062,11478.206,3848136448
2011-05-31,11485.748,11665.141,11420.942,11665.141,4206476544
2011-06-01,11648.862,11719.644,11593.826,11699.827,4342361088
2011-06-02,11566.428,11613.5,11366.119,11506.521,4649949184
2011-06-03,11492.33,11690.092,11487.299,11642.401,4101258496
2011-06-07,11614.001,11756.904,11599.313,11741.259,4011241472
2011-06-08,11726.326,11787.121,11581.636,11761.103,4835774976
2011-06-09,11725.209,11735.214,11508.39,11513.203,4877283328
2011-06-10,11508.583,11596.583,11454.036,11593.379,4338783744
2011-06-13,11518.06,11558.658,11427.153,11521.984,3638312704
2011-06-14,11501.22,11765.124,11495.108,11732.036,4896489472
2011-06-15,11703.194,11794.544,11614.377,11615.969,4489416192
2011-06-16,11516.651,11551.317,11417.576,11435.987,4157182208
2011-06-17,11451.76,11567.002,11409.157,11409.157,3609378816
2011-06-20,11408.361,11446.757,11288.623,11328.67,3314439936
2011-06-21,11360.93,11514.25,11360.93,11509.982,3854500608
2011-06-22,11524.627,11598.754,11484.732,11543.654,3739523328
2011-06-23,11511.91,11817.223,11474.979,11775.317,4814255104
2011-06-24,11749.927,12092.23,11732.213,11996.08,7248268288
2011-06-27,12005.058,12106.652,11947.491,12026.293,6509142016
2011-06-28,12056.526,12067.09,11928.995,12047.09,5401734144
2011-06-29,12048.858,12102.351,11911.834,11913.201,5221327360
2011-06-30,11935.828,12157.559,11930.35,12110.931,5632382976
2011-07-01,12148.967,12267.807,12087.917,12178.083,5933350400
2011-07-04,12241.664,12475.389,12241.664,12441.168,7690360832
2011-07-05,12432.97,12486.708,12382.821,12440.37,7403431936
2011-07-06,12420.626,12446.778,12311.146,12425.68,6817832960
2011-07-07,12440.862,12548.978,12375.229,12392.927,7737943552
2011-07-08,12390.339,12478.844,12343.657,12404.341,5764875776
2011-07-11,12357.578,12494.238,12302.242,12438.564,5800512512
2011-07-12,12344.063,12381.105,12232.217,12268.188,6782022144
2011-07-13,12285.88,12491.381,12285.88,12479.154,6267319808
2011-07-14,12515.687,12546.51,12355.222,12440.829,7261764608
2011-07-15,12390.097,12511.386,12355.576,12506.936,7929013760
2011-07-18,12511.685,12537.79,12461.06,12490.55,7072572928
2011-07-19,12429.234,12448.026,12358.554,12381.463,6158823936
2011-07-20,12445.688,12470.001,12277.387,12393.988,5592658944
2011-07-21,12390.0,12425.489,12296.246,12301.405,5472647168
2011-07-22,12331.138,12432.032,12307.748,12352.502,4922701312
2011-07-25,12258.119,12289.506,11919.847,11966.244,6651939840
2011-07-26,11951.935,12011.595,11909.698,12008.533,4425714688
2011-07-27,11922.66,12143.694,11885.9,12116.861,5054976512
2011-07-28,12014.362,12093.965,11952.344,12085.922,5056048640
2011-07-29,12069.956,12116.378,11915.216,11990.428,4639368192
2011-08-01,11975.275,12074.945,11940.887,12002.416,3977554688
2011-08-02,11927.464,11932.042,11752.602,11932.042,4733150208
2011-08-03,11813.38,12011.86,11809.981,11922.369,4736173056
2011-08-04,11954.445,12047.872,11901.458,11934.414,4497073664
2011-08-05,11585.94,11769.68,11547.154,11701.763,5304416768
2011-08-08,11576.574,11693.981,11107.11,11312.626,6765273088
2011-08-09,11007.553,11380.069,10926.471,11315.081,6400385536
2011-08-10,11519.313,11574.746,11441.908,11449.582,6186862592
2011-08-11,11260.415,11627.494,11260.415,11627.494,6263183360
2011-08-12,11683.62,11738.869,11630.289,11651.29,6598377984
2011-08-15,11686.432,11767.742,11611.233,11767.742,6575787520
2011-08-16,11782.133,11797.421,11628.346,11665.412,5738393088
2011-08-17,11648.006,11726.155,11577.804,11598.283,4980827136
2011-08-18,11597.119,11618.518,11399.673,11414.159,5091596800
2011-08-19,11218.657,11337.566,11191.546,11301.532,4611238400
2011-08-22,11315.301,11377.448,11083.396,11112.638,4041301248
2011-08-23,11146.64,11243.419,11120.594,11243.419,4251979776
2011-08-24,11313.981,11369.98,11225.523,11238.952,4827088384
2011-08-25,11268.798,11605.069,11229.399,11598.929,5907067392
2011-08-26,11547.554,11599.877,11472.279,11568.169,5159934464
2011-08-29,11464.883,11484.455,11356.574,11372.381,5090373120
2011-08-30,11457.931,11573.276,11328.988,11344.452,5104938496
2011-08-31,11371.249,11436.121,11306.283,11397.481,4080996608
2011-09-01,11425.106,11491.352,11308.947,11352.864,3764083456
2011-09-02,11324.011,11353.965,11176.039,11228.295,3431059200
2011-09-05,11129.366,11131.778,10954.899,10954.899,3394112512
2011-09-06,10887.588,10966.733,10736.334,10778.434,3035031552
2011-09-07,10852.085,11011.18,10810.913,11011.18,3899867136
2011-09-08,11063.013,11069.41,10933.314,10933.314,3656064000
2011-09-09,10990.505,11101.712,10850.501,10892.393,3132311808
2011-09-13,10738.604,10806.368,10669.469,10775.299,3055405312
2011-09-14,10807.619,10847.185,10604.644,10822.403,3297127424
2011-09-15,10839.577,10938.822,10813.198,10848.02,3556305152
2011-09-16,10905.595,10955.625,10860.053,10878.228,3353193728
2011-09-19,10815.796,10815.796,10646.494,10657.625,3334129664
2011-09-20,10635.471,10740.944,10569.194,10679.299,3194571520
2011-09-21,10683.287,11035.238,10639.416,10991.849,5358778880
2011-09-22,10896.613,10941.799,10660.465,10660.465,4870057472
2011-09-23,10466.035,10618.118,10392.914,10538.397,4223316736
2011-09-26,10433.109,10602.086,10299.354,10328.473,3813132032
2011-09-27,10416.897,10513.94,10314.53,10448.661,3687786496
